genre,bpm,rolloff,centroid,rms,zcr,spec_bw,spec_flatness,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
1,107.666015625,5533.208208113632,3126.8247831182375,0.21903132,146614,2332.653369672845,0.061786048,13.484901,49.471325,-20.868101,65.09875,1.9703014,14.135866,0.048315845,13.055876,-3.5224125,1.9354619,0.75809395,8.0290365,-7.4684606
1,123.046875,4825.529154018721,2524.203635890684,0.23025876,99017,2218.8526067343605,0.022683494,-9.164651,77.76229,-30.256897,48.27996,-1.0096742,15.794308,-3.44266,18.863657,5.4453135,7.2813106,1.0111173,14.014667,-4.618434
1,129.19921875,5594.449504462558,2743.891757992109,0.23427755,91133,2520.750712762183,0.037296366,4.519207,69.72691,-9.867091,45.831753,2.883787,17.475065,-0.92182654,11.383739,-2.0581844,7.9710803,-3.1649854,5.916421,-3.3661432
1,129.19921875,5003.778076171875,2520.6254924323666,0.24899894,83030,2361.1546560744605,0.024985617,13.852221,79.057594,-26.165985,43.170002,0.6816837,13.505118,6.987087,18.348835,7.595542,12.488309,6.10529,5.8845706,-1.3729031
1,95.703125,6421.15283883393,3408.2705102651926,0.16288607,119344,2716.2054441028904,0.049857095,-58.025734,28.409824,15.408926,71.00165,5.185688,17.682932,7.0771766,14.288488,1.6154581,7.040007,-1.6762189,3.763039,-2.440599
1,107.666015625,6153.529457115906,2976.128518388057,0.32404307,103140,2679.715275985998,0.06306379,60.87581,64.532486,-13.703827,29.046638,4.8609953,12.902502,0.8605195,9.867838,-1.1544812,5.424878,-1.4707247,8.908872,-0.17746326
1,123.046875,5545.1331360052245,3000.5157486668127,0.10748981,118005,2442.5962999135245,0.0531613,-62.35068,53.653717,-17.756083,61.06192,11.719964,7.266502,1.7329787,7.136971,-4.2709775,2.254525,-1.0044935,9.22511,-4.8977313
1,151.99908088235293,5642.515880478425,2933.433831691025,0.23508713,112975,2470.829644385173,0.059343733,29.944466,59.390503,-33.894306,28.778559,4.4365196,13.323361,12.215684,23.980421,6.0609903,9.229448,-1.6625814,7.1409063,-2.1525233
1,143.5546875,5325.934461469621,2595.684757801777,0.21375513,83312,2418.0542750855616,0.030999493,2.2609398,76.43328,-29.092566,24.320944,2.9136097,21.491991,2.1274257,18.311678,3.3906155,9.1763735,4.055575,5.3324537,0.2639166
1,198.76802884615384,6357.036559869631,3253.9996019958653,0.18360017,117243,2698.7936611123773,0.056376725,-16.92472,48.089123,-1.7792481,47.06831,3.3388958,14.594375,-0.3531703,21.732952,-4.832181,9.687179,9.131412,4.7649374,-2.954789
1,129.19921875,5075.319310238487,2448.5682153395446,0.25216103,76822,2417.3492722774286,0.030043853,18.921808,87.513016,-23.335606,23.584492,-5.0301175,11.196269,3.8844929,13.758219,2.0335362,6.179551,-1.8763169,11.121673,1.7288324
1,143.5546875,5127.79399293126,2460.655412801986,0.2941431,82081,2435.5030012303487,0.027875427,25.785963,85.708824,-16.601887,33.020527,-2.346162,15.13713,2.7715876,9.290762,2.1257043,3.1525764,-1.2492388,7.171324,-3.4968972
1,151.99908088235293,4297.599013006724,2234.2154452345953,0.11430954,90190,2091.6465647037157,0.023826418,-50.998665,103.53954,-36.243343,33.085598,-9.025488,3.787752,-5.8419952,14.184008,-5.143458,6.947773,-3.105935,8.368848,-5.801974
1,78.30255681818181,6154.271119297842,2969.19918648376,0.32239366,100049,2641.670132237606,0.059307452,56.406055,61.90318,-19.01642,25.209538,2.5603707,13.206009,11.158213,25.698935,-1.923871,5.642154,-0.90620524,9.030141,2.4165905
1,161.4990234375,5139.710587539909,2795.9391848028336,0.24738191,108640,2283.04528108748,0.03170324,6.802203,62.341785,-15.577838,69.586876,-5.1611023,5.497774,-1.6161741,10.501677,-4.23357,2.0566812,2.5127149,4.8103967,-8.700993
1,89.10290948275862,4870.495548779751,2577.7585366239005,0.21714808,103492,2266.0330738475755,0.025587711,-1.9331149,75.40974,-19.83263,64.79159,1.7875063,4.8010354,-2.1668124,8.575592,2.9658523,4.856041,2.3668966,8.029676,-4.3477645
1,92.28515625,5771.323434930098,2956.3851934249806,0.31689864,111513,2512.63203994166,0.053951383,53.68406,60.453804,-15.609664,45.416138,2.2570388,12.791596,-2.4394972,13.293217,1.3231075,10.215734,3.385153,5.167866,0.38273886
1,112.34714673913044,5616.374371885884,2939.3544715929506,0.25616997,100989,2519.5548705526385,0.03045829,-18.113869,41.482605,3.7912204,81.20754,11.014967,13.710795,7.122511,15.601611,-4.058611,3.256351,-2.2171135,4.52143,-8.016851
1,129.19921875,5440.058771375532,2519.792652335447,0.2750116,69467,2543.146433899523,0.025264699,-4.059289,78.84029,-13.43162,34.109585,10.418149,14.321455,3.11379,14.481127,0.8465247,13.254609,-0.6381705,7.7859907,-1.953035
1,143.5546875,4399.423397288603,2337.3405228487113,0.17087385,83742,2110.2014738568796,0.017663248,-50.229256,86.76625,-38.164806,58.533268,5.396456,7.558943,9.754932,7.08095,-0.5437705,-0.60609835,1.1807283,5.671429,-8.748997
1,92.28515625,5397.100697803792,2686.705653694605,0.26292163,96422,2420.2327064926535,0.03130482,21.311235,69.44794,-24.496742,41.148796,2.489682,23.684414,2.8040714,17.077108,3.9106898,12.107814,1.9200033,11.609856,-0.84927016
1,129.19921875,4496.18114554107,2575.410575206374,0.23064406,107561,2032.8612494272706,0.014934596,-33.91372,69.790825,-35.174107,90.590935,11.971432,1.8646634,7.0390806,16.01149,-0.5126044,-2.6938946,-14.39031,10.503012,-11.538755
1,129.19921875,5751.006891114793,3034.6562609007487,0.2554215,112124,2525.387157567523,0.047510654,16.938301,52.25064,-10.290873,59.820408,5.579989,17.012182,5.5123363,12.190763,-1.1921549,-0.4089316,3.3913007,4.722957,-4.954716
1,95.703125,6009.580327556599,3155.0673786301236,0.25390607,125483,2561.530865219738,0.072642244,34.038254,54.709232,-18.880737,39.649757,1.6661744,11.677594,-4.428987,11.396678,7.676998,7.4123497,0.50647926,8.794986,-3.225312
1,117.45383522727273,6301.32856339493,3414.292339854189,0.2049843,144596,2603.642171725373,0.08273606,5.744559,33.578487,-19.46602,49.499718,15.72685,4.8745704,5.8469253,12.610181,0.77186733,6.2772646,-2.016337,4.203107,-2.3173726
1,129.19921875,5833.214727348587,2866.9211452941718,0.28586718,92164,2611.315994993189,0.04361119,20.869585,65.2089,-5.191684,47.19129,-0.50208586,19.388647,1.1953862,8.683122,0.37688777,5.8961544,-4.2407975,5.328283,0.503473
1,184.5703125,5286.468033451045,2840.3825984358805,0.13044338,109377,2362.5292300093292,0.031665724,-60.09551,59.62505,-26.009377,57.13766,6.462857,9.5580435,12.476084,22.032904,4.7837353,10.0089,2.5215838,10.289845,1.1807779
1,112.34714673913044,5413.9089295000485,2806.40198331412,0.2367119,100389,2479.7316545666845,0.038721748,12.001099,62.22245,-22.4361,47.35021,16.811405,15.966569,6.135506,8.686606,2.9858294,5.495169,-2.9580348,11.118334,-7.738005
1,89.10290948275862,6487.027440499226,3305.251264404063,0.17118092,121288,2743.7409810429763,0.06855957,-18.328156,52.35211,0.6758158,40.967133,2.7186067,15.556798,-5.8629274,18.867432,-6.701908,6.9176526,7.2998033,3.5008183,-2.0341206
1,95.703125,5425.450526376258,2852.8347442866952,0.22761783,113762,2448.4297703482607,0.040895645,14.826958,60.303745,-28.098228,33.100452,8.941562,18.698574,6.0748024,3.170261,0.67380506,7.9609747,0.37760004,11.050373,0.1626695
1,117.45383522727273,5950.455685075222,3248.257991423098,0.14193432,135209,2525.3197246905916,0.06816319,-26.905516,45.802376,-15.814856,44.60871,-5.0598574,15.118627,2.958496,13.52049,7.7421722,9.714984,-0.23007968,6.795278,-2.9498382
1,135.99917763157896,5728.6820261101975,3003.3141590573755,0.27823883,110744,2549.96448898785,0.05019994,28.379997,54.633183,-9.284978,52.71285,0.25774127,15.84135,5.6191325,16.272604,8.8751,9.837075,-1.9048456,6.7875433,-5.1175957
1,103.359375,5270.618129293247,2610.6974109559314,0.31062874,88464,2434.5652340560214,0.028777901,28.327677,73.673134,-16.563175,47.413723,1.597779,9.57139,-0.8860611,12.967554,1.0226707,10.182587,1.5623376,10.994365,-2.9678617
1,117.45383522727273,5201.610213241341,2692.9540157760875,0.12669703,101803,2404.048625942479,0.047297813,-37.315983,74.895584,-30.289736,30.671064,5.6938944,14.393527,4.059686,3.0723445,3.1285136,9.169118,1.9937958,8.261596,-5.65531
1,143.5546875,5161.1104581378195,2552.471924278155,0.25193343,81668,2409.928848370111,0.03145304,15.438853,75.669785,-21.85017,43.863605,6.686912,20.679447,6.978502,13.180016,-3.86709,7.4926553,1.1631473,6.8110056,-0.7772625
1,172.265625,7165.156673277864,3836.3812127185643,0.1784623,157209,2839.8859235872746,0.140608,15.816092,34.14081,-1.2186915,32.862457,0.787562,14.734916,-0.39657918,8.147358,0.661025,5.234384,2.5062778,12.4875555,0.77666426
1,89.10290948275862,4903.738148862912,2544.8154850555,0.16703065,116649,2386.1470345980906,0.028586589,-28.853476,75.54467,-16.2597,52.223152,3.3488894,10.375866,6.45403,7.9133434,-0.5008703,4.5508385,-7.2632914,7.019918,-3.9374251
1,151.99908088235293,5440.808766840412,2846.39787504499,0.22616129,101343,2501.280190521017,0.037269946,-2.4677646,57.88147,-13.55236,54.44443,7.4662166,15.78047,11.13945,14.963571,8.399992,7.254688,-0.15784155,7.0736566,-3.8826725
1,112.34714673913044,6028.43854685686,2823.6374912125193,0.22499982,84456,2738.1737928128864,0.04864079,1.691897,69.74911,1.2067907,35.701077,6.292343,13.012157,-0.26113373,15.30687,6.3619304,1.420224,-1.2866168,4.5317965,-2.7498167
1,143.5546875,5317.367846604102,2672.9546773088337,0.21429051,90957,2435.0257460964526,0.024394823,-35.298573,63.744377,-2.2136023,69.783646,4.4303656,3.5283854,1.2661645,13.0962715,-0.8416189,1.8291832,2.2147458,8.201861,-8.515093
1,123.046875,4828.512469312355,2339.43401124089,0.22444431,73254,2310.4237194542516,0.016559156,-13.24236,88.981735,-18.883238,47.234062,1.4380481,10.346778,1.3639611,10.042876,6.163023,2.2686412,1.1493518,8.68908,-2.904671
1,117.45383522727273,5472.866906322562,2542.742110869765,0.30844995,77626,2533.8883134361045,0.03452511,33.852566,84.419846,-9.686361,27.872684,-4.776416,17.443367,-0.5655785,9.46881,-1.5526834,6.286316,-1.4634944,7.9537177,-1.8281152
1,184.5703125,5157.693812131143,2682.078657691595,0.14241344,101839,2327.412456235245,0.036007166,-40.614002,76.9585,-24.19928,49.835987,5.042284,7.5209913,-2.4225643,10.62034,-6.439261,7.304237,1.5083392,10.326834,-6.550421
1,117.45383522727273,6271.928741171633,3008.9722391246455,0.24921519,100618,2744.397750868365,0.06203502,26.723866,64.83803,-1.6329899,35.820477,1.8372954,12.886753,0.5472744,11.73502,-2.5345974,5.9157653,-2.1666884,5.2453485,-1.354715
1,135.99917763157896,5299.834619291796,2805.184870105879,0.096632786,112802,2379.4935584721115,0.034630433,-88.83784,61.453438,-10.461097,74.048195,6.5931916,4.502851,-6.116956,5.767482,-8.4512,4.432624,-4.494697,1.2381023,-6.6814456
1,103.359375,5504.891712672939,2680.868236597533,0.31577235,86857,2498.7941423874436,0.03236075,39.873833,74.1334,-17.46904,34.28891,-5.0763617,25.273132,4.869763,18.04881,6.489684,7.9093156,1.4838638,8.293241,-1.4331977
1,172.265625,4980.43655064822,2211.383034791894,0.32235906,56883,2517.2804583494176,0.014327885,14.376586,88.94428,4.3667326,49.076984,11.551325,6.8726707,-3.2783718,11.049743,-3.2730324,4.587822,-3.6298938,3.6108418,-7.468913
1,103.359375,5305.034587848298,2637.5900676075407,0.15345676,91290,2379.5220322857685,0.029323643,-51.382824,75.989815,-21.892874,56.573227,-2.7019622,17.481718,-0.3670547,7.303225,2.8959944,-1.0754197,1.5515002,0.34348392,-4.1732583
1,172.265625,5654.615807311823,2676.1016163936833,0.30628267,73484,2608.6638319638078,0.029016,20.41957,69.26133,-3.0550861,45.99751,3.044285,17.725172,3.1282809,11.20501,-1.0699002,4.360478,0.025244853,11.584365,0.9421824
1,143.5546875,5259.37653060299,2762.541846659814,0.28372642,99329,2368.4150931276436,0.030958837,24.27064,66.555695,-24.582905,50.83755,-2.222648,24.61846,5.899993,11.845623,8.625755,5.322838,0.8246573,8.332812,-3.4731936
1,123.046875,5102.760810970153,2579.5561961741173,0.25044507,89848,2348.7069127914688,0.025055824,-1.0214247,72.233284,-12.870928,69.49899,6.9430237,11.183275,-2.335079,11.715293,-1.7648115,6.852232,2.8911076,3.065474,-11.0080595
1,172.265625,6072.046616498162,2994.5287717448555,0.10203068,102248,2670.16073417027,0.051516254,-81.54534,62.511368,-5.2674108,42.931416,11.257176,10.739846,-1.7132556,10.524108,-3.066924,-0.27291718,-6.9504604,3.7162054,-2.4120862
1,129.19921875,5143.477231430195,2575.6646517686136,0.35913613,87804,2359.8589844781704,0.031069433,47.940533,72.39035,-23.687939,48.996365,10.973871,22.218718,-1.2272092,10.998682,-3.5333555,3.875722,3.225558,10.145764,-1.223537
1,117.45383522727273,5204.685194647349,2807.4006440914322,0.23068781,97664,2334.5027728198734,0.03308911,-1.7570559,58.325657,-25.253855,58.436382,5.3631587,14.861132,4.8424153,14.007691,-1.3717393,4.7964334,-6.859312,8.136225,-4.940168
1,123.046875,5556.474734090799,2953.654270686026,0.19914937,93536,2517.6338165956704,0.037551142,-45.29419,43.34775,-12.469058,67.52203,21.513828,16.410353,15.534688,15.075543,-3.8980472,0.45008165,-4.202063,0.34720737,-7.0918694
1,83.35433467741936,5958.988966808969,2805.258019395835,0.3041393,92347,2683.664876435344,0.04935005,44.272846,72.91718,-2.4795597,29.717339,-2.1259866,20.528267,0.4826723,8.099896,2.6732903,10.195,-0.04821066,6.1757956,0.08229271
1,103.359375,5660.074107639561,2747.384609007029,0.26597714,64416,2570.144401070912,0.021747459,-10.341696,64.62306,-3.4173977,54.77721,-0.44354352,27.744837,0.6711655,11.772485,3.4262166,12.830917,1.7333897,9.629454,-0.20904925
1,117.45383522727273,5879.897778395898,2886.747237039462,0.21065424,94980,2600.650538619122,0.03917984,-14.2304535,61.421345,-1.9350514,53.685093,3.9911785,13.180891,-1.8149977,14.859218,-3.2475955,4.6553693,-6.00936,5.9186444,-3.9936163
1,151.99908088235293,5405.358981200416,2723.107692699506,0.268452,102582,2488.6599166145083,0.04635653,43.506115,75.49188,-23.230736,31.23335,2.312334,4.504264,-3.13431,6.0070567,2.37484,8.468287,7.668261,12.923312,-2.8655682
1,107.666015625,5777.931728303986,3002.6850109655993,0.30089563,115551,2525.0096900776985,0.055854194,45.917904,57.810516,-21.702703,35.11044,2.1388154,18.048172,4.2900357,16.599663,5.361445,-0.6400792,-4.592385,5.510637,-3.9024987
1,161.4990234375,5426.908850891302,2624.1241239020646,0.29961285,86003,2498.370083369875,0.040595263,36.421505,78.80086,-16.45283,35.189007,3.0699081,10.546515,-1.5046474,14.434439,5.0484495,6.492659,0.782399,10.125387,-6.8708444
1,103.359375,7070.382246365857,3692.139462569355,0.14167106,137643,2909.7460797860576,0.06820394,-49.664097,31.816784,25.642115,60.360256,2.33362,4.9463387,2.735896,12.532024,-4.5549526,1.2771364,1.7375485,5.6800685,-9.905624
1,99.38401442307692,5470.6085866449785,2585.2545410710663,0.3262217,73223,2533.947158008994,0.029075608,35.012497,75.96279,-12.271318,38.52311,1.9220284,20.59413,6.3623123,14.306409,-0.8514378,7.692777,0.24786913,9.010806,-2.9886518
1,117.45383522727273,5486.358491407459,2588.4357428758626,0.31683892,74983,2557.488382558704,0.032709524,34.18445,77.37969,-7.787113,37.804184,-1.7672575,19.835424,2.3279378,11.876229,4.092838,7.4193664,-0.5176546,6.2613106,-2.1090674
1,129.19921875,6048.063428187887,2790.5154059417505,0.1476964,75883,2783.5361254138556,0.037137594,-51.73443,65.3363,9.019959,48.28436,9.443915,14.6211605,2.522213,8.009312,-1.8605127,4.659417,-0.7916855,5.018587,-2.2883308
1,123.046875,5234.760012789038,2526.3589116981057,0.35146102,80832,2397.6976132600166,0.037464444,54.35889,84.06552,-25.862082,28.220703,-7.092781,19.203869,5.7892656,18.363373,6.197503,8.917002,2.7981243,10.104211,-0.27286002
1,107.666015625,5087.96923374613,2666.742161306424,0.26523483,107951,2328.5483724199403,0.042056363,30.938244,77.64016,-22.420515,46.392567,-2.3244073,-4.2258363,-1.5487441,9.751135,-3.380418,-0.36410296,-1.2415047,6.604355,-5.3535852
1,151.99908088235293,6407.977918500871,3164.921944515043,0.27595213,100429,2750.8650434201427,0.05671872,21.362598,51.773426,-0.9898622,42.965782,6.658522,27.406317,7.260272,11.793317,-1.9995615,7.205004,-4.1469116,8.622142,-2.164787
1,135.99917763157896,6325.895081511223,3070.3403509931713,0.18463445,106089,2742.5835610465438,0.05329459,-15.524863,56.04506,-3.3264167,45.510853,15.097496,5.0735993,0.17168249,11.297196,-7.9479036,3.9854634,-2.2711506,3.9303372,-14.05453
1,135.99917763157896,6684.809577871033,3455.3565760592837,0.13583614,132277,2793.7446547741893,0.08969304,-33.519295,39.144634,-3.3997965,41.734985,5.993354,18.678782,9.809336,17.057198,1.8822377,2.3354023,-6.7100077,1.3770183,-4.090579
1,89.10290948275862,5697.91554548423,2986.2210263458237,0.17543624,114757,2501.1654895349006,0.04885209,-13.953182,56.13864,-16.731506,44.875862,3.1971176,7.96794,8.735925,15.939686,-3.2990644,5.3856564,3.519142,3.7745912,-5.8431935
1,172.265625,5679.2406584087175,2769.9325885959743,0.28880578,88259,2578.6596300941655,0.04517123,36.644737,69.09458,-17.52111,31.91227,6.0558724,15.422478,5.2145185,14.584638,4.032961,7.671376,3.7133381,9.223054,-2.727355
1,129.19921875,6212.954097783233,3022.9863995893134,0.22061819,95638,2727.979282741707,0.050192866,6.4566526,55.368336,-4.693157,45.49722,12.14218,18.675283,2.3714683,9.976164,3.4466965,11.170896,1.8789214,10.455088,-3.5590594
1,112.34714673913044,6393.5196725945725,3377.107427309537,0.108714715,123626,2708.8462964651326,0.05868027,-71.74814,38.161514,11.599503,65.00438,3.22016,18.258665,5.3890233,9.443334,-3.381092,2.1981716,-5.4721637,3.9652486,-6.490913
1,143.5546875,5992.580430352651,2533.5519471786483,0.33194816,56656,2806.4788170516595,0.018772505,11.908868,75.672035,11.082594,41.84219,18.16785,10.576603,-2.7253048,8.152154,-1.9645983,5.040845,-3.0644944,3.3075986,-5.2038693
1,103.359375,6063.904999062742,3047.302924734761,0.32556114,102865,2652.1477065352915,0.06077911,48.940136,62.722572,-5.886366,42.05607,-2.4722905,15.814528,1.2059672,10.701329,0.5498485,5.438165,-1.1193262,9.129117,-0.84942853
1,143.5546875,5209.29350011489,2623.3990406607936,0.1984077,94507,2415.067149519287,0.032618377,-8.900915,75.01415,-16.368671,44.1096,-7.184671,11.943211,5.2843223,12.633956,5.633135,4.0832486,2.0425324,4.9631076,-3.2812579
1,123.046875,5319.209502134529,2775.8435362582345,0.2179752,103410,2408.2628914486263,0.039712127,10.149838,66.115105,-26.21381,41.927094,6.7198586,9.230213,0.29849705,7.279271,-2.4909742,3.4970832,-6.3631587,5.903718,-2.6972082
1,117.45383522727273,5527.366576770511,2833.1205894156687,0.2240688,102157,2493.607989478642,0.04701777,14.02438,64.81777,-17.642902,46.797165,5.0336266,12.583298,1.7710074,10.505257,3.3134043,6.4107065,-2.9023123,5.51099,-2.528395
1,103.359375,5762.540154708059,2954.068504724294,0.32329232,110492,2553.4624150183336,0.05618951,58.24354,63.94951,-15.597868,39.726147,2.8208587,14.523939,2.05562,5.919106,-2.9527621,3.6172392,-2.171858,7.9245243,-4.468771
1,112.34714673913044,5293.726322894495,3124.007745130541,0.10570245,132588,2233.5714765815683,0.027571652,-103.07619,37.14045,-7.668365,102.122215,1.7746879,17.241919,0.680683,6.7812696,-5.35049,0.39701957,-2.1181664,3.9612567,-4.3968077
1,135.99917763157896,4697.196596694805,2312.3065107907214,0.18159652,75573,2248.543495118431,0.020154024,-20.126873,89.581894,-27.325857,43.323578,1.9798335,19.087084,1.7278777,6.715846,3.4437463,4.6335087,1.7265387,3.959269,-2.7030578
1,107.666015625,5588.61620640238,2635.3114292689265,0.21300325,83002,2594.0173623046417,0.034505926,-16.085182,75.69795,4.90706,48.544285,-4.468378,11.686045,1.5589643,10.996449,-4.7224784,7.504481,-0.6479418,5.954348,-2.2152734
1,107.666015625,5792.273308249081,2734.592206324578,0.29843602,82635,2631.7103405322614,0.04351512,37.26493,72.582794,-14.676858,30.098978,9.021059,18.190031,1.7817538,11.971255,6.709964,14.030679,2.8121574,8.587415,-1.0380918
1,123.046875,4764.812854495211,2792.1779740078196,0.27050138,122747,2137.537464501883,0.029978314,5.924748,55.712467,-41.455,64.90667,8.672183,13.652682,12.411615,13.087844,8.955466,10.932612,-3.7642026,12.856876,-4.5699778
1,135.99917763157896,5619.266021067144,2882.596577229483,0.2022359,94065,2518.301089487574,0.030893907,-25.209702,56.074013,-2.268362,64.755135,-0.5923273,9.030655,-2.0464227,12.475128,-0.5150226,8.9415245,2.4843025,7.11445,-5.1247425
